Energy consumption,Duration,Distance,Speed,State of charge,Odometer readings,Battery voltage range,Battery temperature range,Insulation resistance,Pressure,Humidity,Wind speed,Visibility,Temperature,Precipitation,Season,Date,Period,Battery capacity,Vehicle Type,Curb Weight
6.590899694444444,135.83333333333334,38.0,16.74718137254902,99.0,46177.0,0.027000000000000135,1.0,8192.0,756.8,82.0,1.0,30.0,27.1,0.0,2.0,3.0,4.0,50.8,1.0,1640.0
11.236114416666666,239.83333333333334,83.0,20.75736111111111,61.0,49919.0,0.007000000000000117,1.0,6883.0,760.6,77.0,2.0,30.0,21.8,0.0,3.0,2.0,4.0,35.0,1.0,1015.0
11.435996722222223,175.96666666666667,51.0,17.11778618732261,63.0,118139.0,0.025000000000000355,2.0,4885.0,752.3,70.0,3.0,30.0,30.3,0.0,2.0,1.0,4.0,50.8,1.0,1550.0
1.0759894166666664,19.316666666666666,10.0,27.76585365853659,10.0,116324.0,0.008000000000000007,0.0,4718.0,756.3,85.0,2.0,17.0,24.9,0.0,2.0,5.0,4.0,12.0,3.0,1835.0
4.449389777777777,86.66666666666667,26.0,17.95711574952562,100.0,249521.0,0.02400000000000002,2.0,4895.0,771.7,53.0,2.0,22.0,7.7,0.0,1.0,1.0,1.0,52.5,1.0,1560.0
0.4492806388888889,19.183333333333334,6.0,17.219811320754715,92.0,72206.0,0.022999999999999687,3.0,8192.0,760.9,70.0,3.0,30.0,24.6,0.0,3.0,4.0,3.0,50.8,1.0,1640.0
5.69982875,61.666666666666664,23.0,22.97601078167116,56.0,112013.0,0.027000000000000135,0.0,8192.0,767.0,90.0,1.0,6.0,6.8,1.0,4.0,7.0,4.0,50.8,1.0,1640.0
2.9186057499999998,67.0,8.0,6.774814814814815,100.0,170636.0,0.0259999999999998,6.0,6470.0,765.7,76.0,2.0,12.0,10.3,0.0,1.0,4.0,3.0,14.38,3.0,1690.0
26.906165444444447,405.5,204.0,30.07896466721446,91.0,92209.0,0.0259999999999998,2.0,8192.0,764.1,45.0,2.0,13.0,15.6,0.0,1.0,2.0,4.0,61.1,1.0,1560.0
4.684224888888888,140.33333333333334,38.5,16.959004739336496,66.0,318636.5,0.038000000000000256,4.0,1000.0,757.3,76.0,3.0,30.0,24.0,0.0,1.0,5.0,4.0,39.7,2.0,1610.0
1.6079652777777778,33.5,12.0,21.821951219512194,65.0,255407.0,0.004999999999999893,1.0,6955.0,772.6,57.0,4.0,23.0,-1.8,0.0,4.0,1.0,4.0,35.0,1.0,1015.0
11.887629166666667,216.46666666666667,82.0,22.508223429014738,93.0,210601.0,0.016000000000000014,3.0,4861.0,757.3,95.0,1.0,18.0,18.2,0.0,2.0,3.0,4.0,50.8,1.0,1640.0
8.496331333333334,355.3666666666667,72.0,11.962774792379093,76.0,121443.0,0.021999999999999797,2.0,4929.0,757.9,76.0,3.0,30.0,24.8,0.0,3.0,5.0,4.0,50.8,1.0,1640.0
2.482193666666667,36.016666666666666,22.0,34.90511363636364,51.0,324161.0,0.008000000000000007,2.0,4844.0,755.5,94.0,2.0,12.0,16.2,0.0,1.0,4.0,4.0,52.5,1.0,1560.0
20.765720805555556,398.43333333333334,149.0,22.207786195286193,84.0,126375.0,0.0129999999999999,1.0,4921.0,753.0,90.0,3.0,20.0,26.8,27.0,2.0,5.0,1.0,50.8,1.0,1640.0
5.886948111111112,81.0,41.0,30.269609856262836,98.0,232234.0,0.06400000000000006,2.0,4898.0,770.4,84.0,1.0,6.0,-0.1,0.0,4.0,4.0,4.0,52.5,1.0,1560.0
0.6951375277777777,13.0,5.0,21.4,100.0,240433.0,0.016999999999999904,2.0,6900.0,769.8,47.0,2.0,28.0,13.7,0.0,3.0,2.0,1.0,35.0,1.0,1015.0
2.1618880277777777,33.983333333333334,16.0,29.51658031088083,89.0,76700.0,0.026000000000000245,1.0,4830.0,768.5,62.0,2.0,30.0,15.7,0.0,3.0,3.0,4.0,50.8,1.0,1640.0
15.738515277777779,381.0,122.0,19.14407520769567,100.0,217546.0,0.01100000000000012,3.0,6870.0,752.9,98.0,2.0,13.0,25.0,0.0,2.0,6.0,4.0,35.0,1.0,1015.0
16.79909252777778,313.53333333333336,142.0,27.15224688684353,99.0,246113.0,0.030999999999999694,1.0,6740.0,759.4,68.0,3.0,30.0,25.3,0.0,2.0,7.0,4.0,35.0,1.0,1015.0
13.151811277777778,228.33333333333334,98.0,25.53800145878921,87.0,53369.0,0.0259999999999998,2.0,8192.0,753.9,93.0,3.0,26.0,24.1,4.0,3.0,3.0,4.0,50.8,1.0,1640.0
12.201847611111111,197.98333333333332,80.0,23.844407064760304,74.0,169668.0,0.014000000000000234,1.0,4836.0,748.9,87.0,3.0,16.0,27.8,19.0,2.0,1.0,4.0,50.8,1.0,1550.0
1.8997255555555557,24.483333333333334,12.0,28.887162162162156,51.0,226910.0,0.010000000000000231,3.0,4950.0,754.8,72.0,2.0,22.0,32.7,0.0,2.0,4.0,3.0,50.8,1.0,1640.0
1.922451583333333,174.28333333333333,64.0,21.14200819672131,12.0,143971.0,0.01100000000000012,1.0,4878.0,775.2,60.0,2.0,21.0,-3.1,0.0,4.0,4.0,1.0,12.0,3.0,1835.0
0.5036713333333334,13.166666666666666,3.0,11.39125,49.0,67519.0,0.008999999999999897,1.0,4934.0,763.4,88.0,1.0,9.0,13.3,0.0,3.0,4.0,3.0,50.8,1.0,1640.0
1.28114125,18.333333333333332,8.0,24.916216216216213,95.0,79741.0,0.028999999999999915,4.0,8192.0,764.8,62.0,2.0,6.0,16.0,0.0,3.0,3.0,2.0,61.1,1.0,1560.0
2.157439888888889,49.31666666666667,18.0,22.304745762711864,98.0,82725.0,0.176235754985755,5.0,8191.0,758.2,59.0,3.0,13.0,23.6,0.0,1.0,2.0,2.0,35.0,1.0,1015.0
25.586616694444444,458.73333333333335,196.0,25.25718475073314,88.0,258853.0,0.024999999999999467,2.0,4985.0,755.1,63.0,1.0,8.0,28.8,0.1,2.0,3.0,3.0,50.8,1.0,1640.0
18.818945388888892,434.51666666666665,133.0,18.300932763311312,72.0,106304.0,0.0259999999999998,3.0,4949.0,754.6,60.0,2.0,27.0,34.5,0.0,2.0,5.0,1.0,50.8,1.0,1640.0
7.34005888888889,486.31666666666666,56.0,6.874272010962659,90.0,215293.0,0.008999999999999897,3.0,6738.0,750.1,47.0,2.0,16.0,37.6,0.0,2.0,7.0,2.0,35.0,1.0,1015.0
23.896641888888887,312.18333333333334,144.0,27.53625134264232,100.0,242521.0,0.01399999999999979,1.0,4820.0,768.1,65.0,4.0,13.0,9.1,0.0,4.0,7.0,3.0,52.5,1.0,1560.0
2.6279890553777663,72.95051101204692,18.0785451672701,14.76859304305152,72.0,283861.0,0.004999999999999893,3.0,6745.0,765.7,27.0,3.0,5.0,21.1,0.0,1.0,2.0,3.0,35.0,1.0,1015.0
0.9242671666666669,19.5,12.0,34.172881355932205,71.0,135227.0,0.014000000000000234,0.0,4931.0,769.0,39.0,2.0,17.0,10.4,0.0,4.0,4.0,3.0,50.8,1.0,1640.0
6.029292611111112,168.83333333333334,45.0,16.07465483234714,69.0,161582.0,0.026000000000000245,1.0,8192.0,763.6,91.0,1.0,2.5,9.1,3.0,1.0,5.0,4.0,61.1,1.0,1560.0
14.414771805555556,308.03333333333336,27.0,5.069902386117136,61.0,284735.0,0.017999999999999794,3.0,4859.0,752.1,88.0,0.0,9.0,28.6,0.0,2.0,7.0,4.0,50.8,1.0,1550.0
0.8956982500000001,14.0,6.0,26.178823529411762,91.0,123851.0,0.023000000000000576,3.0,8192.0,756.6,57.0,1.0,15.0,33.5,0.0,2.0,1.0,2.0,61.1,1.0,1560.0
1.6679877777777776,28.666666666666668,12.799999999995634,26.753179190751442,19.0,56448.3,0.01100000000000012,2.0,6400.0,762.3,73.0,2.0,2.6,1.1,0.0,4.0,6.0,4.0,52.5,2.0,1610.0
9.742044250000001,229.33333333333334,52.0,21.746666666666666,62.0,101253.0,0.0129999999999999,2.0,5180.0,758.8,92.0,3.0,18.0,18.1,0.0,1.0,4.0,4.0,12.0,4.0,1730.0
0.7165052777777778,13.333333333333334,4.0,20.062962962962963,33.0,199940.0,0.009999999999999787,1.0,8192.0,752.4,78.0,2.0,6.0,28.4,0.0,2.0,3.0,3.0,50.8,1.0,1640.0
2.099336527777778,100.16666666666667,15.0,8.502491694352159,97.0,54614.0,0.021000000000000796,2.0,8192.0,753.5,100.0,2.0,1.7,23.2,0.0,2.0,4.0,4.0,61.1,1.0,1560.0
18.68943847222222,315.53333333333336,134.0,25.49073975518893,69.0,115028.0,0.03100000000000014,4.0,8192.0,753.4,100.0,0.0,1.5,20.0,0.0,2.0,2.0,4.0,61.1,1.0,1560.0
0.8961914166666667,17.666666666666668,6.0,18.692523364485982,78.0,231755.0,0.0129999999999999,1.0,4937.0,763.3,88.0,3.0,2.7,15.7,0.0,3.0,7.0,4.0,52.5,1.0,1560.0
0.9207669722222224,12.666666666666666,6.0,29.680519480519475,92.0,286285.0,0.019999999999999574,1.0,4993.0,771.1,94.0,0.0,3.2,-1.7,0.0,4.0,1.0,1.0,50.8,1.0,1550.0
18.703372027777775,314.8333333333333,138.0,26.18179894179894,74.0,126870.0,0.02300000000000013,2.0,4856.0,763.4,53.0,3.0,7.0,16.4,0.0,1.0,6.0,4.0,50.8,1.0,1640.0
0.7177618333333331,19.166666666666668,6.0,19.24913793103448,94.0,308939.0,0.022999999999999687,1.0,8192.0,768.6,72.0,2.0,30.0,16.6,0.0,3.0,5.0,4.0,50.8,1.0,1550.0
34.02106394444445,485.6,232.0,28.46809605488851,87.0,136664.0,0.01100000000000012,3.0,4916.0,753.8,65.0,2.0,28.0,32.6,0.0,2.0,4.0,1.0,50.8,1.0,1640.0
0.8264740833333333,23.333333333333332,8.0,19.02482269503546,96.0,25463.0,0.017999999999999794,0.0,8192.0,754.3,94.0,3.0,4.4,26.4,13.0,3.0,6.0,3.0,61.1,1.0,1560.0
0.7012665277777778,10.5,4.0,21.450000000000003,100.0,325506.0,0.03699999999999992,2.0,4932.0,764.3,67.0,2.0,5.0,16.4,0.0,1.0,3.0,3.0,52.5,1.0,1560.0
11.569056638888888,227.66666666666666,80.0,21.04498525073746,86.0,138206.0,0.020999999999999908,1.0,8192.0,756.8,74.0,3.0,8.0,31.4,0.0,2.0,2.0,3.0,50.8,1.0,1550.0
0.88110675,27.666666666666668,2.0,6.069461077844312,92.0,238695.0,0.06099999999999994,1.0,8192.0,771.6,77.0,4.0,15.0,10.8,5.0,4.0,7.0,3.0,52.5,1.0,1560.0
0.5198257500000001,12.166666666666666,4.0,17.20405405405405,94.0,168426.0,0.017000000000000348,2.0,4883.0,766.8,55.0,1.0,30.0,11.7,0.0,1.0,6.0,2.0,50.8,1.0,1640.0
0.9153944722222223,15.316666666666666,4.0,12.483870967741936,51.0,142710.0,0.018999999999999684,3.0,4848.0,751.5,67.0,3.0,24.0,31.6,0.0,2.0,2.0,4.0,50.8,1.0,1550.0
1.077064416666667,10.333333333333334,3.0,18.98730158730159,86.0,113438.0,0.028999999999999915,3.0,4745.0,770.0,87.0,4.0,5.0,-0.6,1.0,4.0,7.0,2.0,50.8,1.0,1550.0
3.2892390000000002,40.35,21.0,34.534444444444446,15.0,158289.0,0.011999999999999567,1.0,4910.0,753.5,90.0,3.0,30.0,27.6,0.0,2.0,3.0,4.0,12.0,3.0,1835.0
14.797514249999999,320.6666666666667,115.0,21.492831168831167,100.0,83836.0,0.0259999999999998,3.0,8192.0,761.0,89.0,2.0,17.0,21.9,0.0,3.0,6.0,3.0,61.1,1.0,1560.0
0.24231261111111105,10.666666666666666,2.0,14.913846153846155,91.0,112543.0,0.04600000000000026,1.0,4822.0,762.7,81.0,2.0,22.0,12.8,0.2,1.0,2.0,4.0,50.8,1.0,1640.0
12.105417694444444,200.05,91.0,27.10584745762712,71.0,92310.0,0.020999999999999908,2.0,8192.0,762.4,28.0,3.0,9.0,25.2,0.0,1.0,4.0,2.0,50.8,1.0,1550.0
9.409433694444445,199.53333333333333,76.0,22.408010118043848,100.0,230355.0,0.01100000000000012,1.0,6840.0,751.0,94.0,2.0,30.0,22.2,13.0,2.0,7.0,4.0,35.0,1.0,1015.0
0.8952238333333333,17.816666666666666,7.0,21.830555555555552,93.0,197903.0,0.020999999999999908,4.0,4960.0,752.5,82.0,4.0,19.0,27.5,0.0,2.0,6.0,3.0,50.8,1.0,1640.0
7.736585972222222,97.8,40.0,24.858673469387757,31.0,180908.0,0.01100000000000012,3.0,8192.0,753.8,62.0,1.0,15.0,33.0,0.6,2.0,4.0,2.0,52.5,1.0,1560.0
3.0552552777777775,61.05,22.0,23.013622291021672,61.0,192478.0,0.016999999999999904,2.0,4881.0,762.4,82.0,5.0,30.0,23.2,0.0,3.0,2.0,1.0,52.5,1.0,1560.0
13.874670027777778,389.3333333333333,96.0,14.687419768934532,51.0,170788.0,0.010000000000000231,2.0,4962.0,764.5,90.0,2.0,12.0,7.1,0.0,4.0,6.0,4.0,50.8,1.0,1640.0
17.590385944444442,137.0,112.0,48.86452004860267,92.0,98931.0,0.02200000000000024,1.0,4933.0,760.0,93.0,1.0,9.0,23.9,0.0,3.0,6.0,4.0,50.8,1.0,1640.0
1.4973848611111111,23.5,8.0,20.890140845070427,98.0,217912.0,0.011999999999999567,1.0,4853.0,772.9,61.0,2.0,13.0,0.8,0.0,4.0,2.0,1.0,52.5,1.0,1560.0
5.38305,80.0,28.0,21.45862785862786,61.0,211582.0,0.04700000000000015,4.0,8192.0,751.5,67.0,3.0,24.0,31.6,0.0,2.0,2.0,4.0,50.8,1.0,1640.0
23.185080305555555,616.8333333333334,174.0,16.740503246753246,91.0,216096.0,0.019000000000000128,1.0,4813.0,756.2,95.0,3.0,3.3,18.6,2.0,2.0,2.0,4.0,50.8,1.0,1640.0
9.93919438888889,122.83333333333333,63.0,31.15190947666195,83.0,34636.0,0.027000000000000135,3.0,8192.0,753.4,48.0,3.0,26.0,37.7,0.0,2.0,4.0,3.0,50.8,1.0,1640.0
8.889103416666668,117.0,73.0,37.37980085348507,79.0,125072.0,0.02300000000000013,2.0,4979.0,762.7,65.0,3.0,6.0,18.9,0.0,3.0,7.0,3.0,50.8,1.0,1640.0
2.595443611111111,54.5,18.89999999999418,20.7125,46.0,157733.1,0.01200000000000001,3.0,50000.0,770.3,31.0,1.0,24.0,13.0,4.0,3.0,4.0,3.0,52.5,2.0,1610.0
9.995701861111112,138.33333333333334,52.0,22.365770750988144,93.0,214109.0,0.021000000000000796,1.0,4948.0,757.2,71.0,3.0,29.0,29.3,0.0,2.0,2.0,3.0,50.8,1.0,1640.0
3.4695801388888894,44.833333333333336,22.0,28.843333333333334,63.0,201481.0,0.04499999999999993,2.0,5062.0,767.2,75.0,4.0,10.0,19.1,0.1,3.0,1.0,1.0,50.8,1.0,1640.0
4.827557722222222,106.66666666666667,27.0,14.773385826771655,100.0,259767.0,0.03400000000000025,1.0,4812.0,755.8,63.0,1.0,11.0,22.1,0.0,1.0,1.0,4.0,52.5,1.0,1560.0
0.6817168055555556,27.383333333333333,6.0,14.59935064935065,81.0,51429.0,0.008999999999999897,0.0,6750.0,769.8,47.0,2.0,28.0,13.7,0.0,3.0,2.0,1.0,35.0,1.0,1015.0
8.730336333333334,140.43333333333334,58.0,24.71666666666666,100.0,115403.0,0.020999999999999908,3.0,4862.0,761.3,96.0,1.0,18.0,21.3,0.0,3.0,7.0,4.0,50.8,1.0,1640.0
17.973285277777777,468.56666666666666,154.0,19.69553411932833,92.0,211223.0,0.026999999999999247,2.0,4927.0,756.5,67.0,3.0,14.0,28.1,0.0,2.0,4.0,3.0,50.8,1.0,1640.0
9.213109388888888,224.13333333333333,61.0,16.15592203898051,97.0,43653.0,0.012000000000000455,2.0,6646.366313309776,755.5,76.0,2.0,10.0,28.0,0.0,2.0,7.0,4.0,35.0,1.0,1015.0
2.190109111111111,17.333333333333332,13.0,44.32380952380952,92.0,137638.0,0.008000000000000007,1.0,4878.0,774.8,75.0,1.0,4.5,2.0,0.0,4.0,6.0,3.0,52.5,1.0,1560.0
8.008058527777779,148.11666666666667,59.0,23.597184684684684,82.0,216377.0,0.02499999999999991,1.0,8192.0,760.7,85.0,2.0,11.0,20.6,0.0,1.0,5.0,4.0,50.8,1.0,1640.0
10.424866111111111,174.83333333333334,69.19999999999709,24.85090909090909,98.0,51818.0,0.013999999999999346,4.0,1000.0,757.8,94.0,2.0,7.0,15.7,2.0,1.0,1.0,3.0,44.1,2.0,1610.0
7.035250888888889,170.15,61.0,21.341524573721163,100.0,318824.0,0.02300000000000013,1.0,5005.0,765.1,80.0,2.0,10.0,12.9,0.0,1.0,3.0,4.0,52.5,1.0,1560.0
16.124850277777778,309.8333333333333,111.0,21.453494623655914,67.0,42819.0,0.016000000000000014,3.0,8192.0,762.5,66.0,2.0,30.0,22.1,0.0,3.0,7.0,1.0,61.1,1.0,1560.0
19.484001805555557,302.31666666666666,111.0,21.904182933630786,100.0,210179.0,0.02400000000000002,1.0,4859.0,754.9,94.0,0.0,7.0,22.2,0.0,3.0,6.0,4.0,52.5,1.0,1560.0
12.746742166666667,318.93333333333334,85.0,16.137059142702114,93.0,246907.0,0.016000000000000014,2.0,4965.0,754.6,60.0,2.0,27.0,34.5,0.0,2.0,5.0,1.0,50.8,1.0,1550.0
5.741493083333333,93.5,53.0,34.18113879003558,100.0,263925.0,0.007999999999999563,2.0,5135.0,757.5,75.0,3.0,30.0,28.2,0.0,3.0,2.0,4.0,35.0,1.0,1015.0
14.84061675,230.65,98.0,25.553718411552342,54.0,150429.0,0.008999999999999897,2.0,4943.0,753.8,53.0,4.0,8.0,35.2,0.0,2.0,7.0,3.0,50.8,1.0,1640.0
0.542419388888889,10.0,4.0,25.657377049180326,6.0,200367.0,0.01100000000000012,2.0,4893.0,760.1,74.0,3.0,30.0,24.4,0.0,3.0,4.0,2.0,52.5,1.0,1560.0
2.5363552499999997,54.083333333333336,15.0,16.11104294478528,58.0,180912.0,0.020000000000000018,1.0,4978.0,757.1,93.0,3.0,4.0,18.9,4.0,1.0,3.0,1.0,50.8,1.0,1640.0
2.565547944444444,17.833333333333332,11.0,37.65648148148148,46.0,48084.0,0.025000000000000355,2.0,8192.0,755.3,76.0,3.0,17.0,30.1,0.0,2.0,4.0,2.0,50.8,1.0,1640.0
1.4111269999999998,13.0,7.0,30.787341772151898,92.0,132257.0,0.014000000000000234,2.0,8192.0,752.2,57.0,4.0,24.0,33.4,0.0,2.0,1.0,4.0,50.8,1.0,1640.0
13.90305675,377.1666666666667,87.0,13.790278391515688,92.0,92796.0,0.03300000000000036,4.0,8192.0,754.0,83.0,3.0,30.0,27.6,0.7,2.0,4.0,4.0,61.1,1.0,1560.0
